name	variety	region	Jan	Feb	Mar	Apr	May	Jun	Jul	Aug	Sep	Oct	Nov	Dec	tags	sources
Apples		Tas			yes	yes	yes		yes	yes	yes	yes	yes	yes	fruit	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Apples	Akane	Tas		yes											fruit	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Apples	Sundowner	Tas						yes							fruit	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Apples	Vista bella	Tas	yes												fruit	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Apricots		Tas	yes	yes	be quick									yes	fruit	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Avocados		Tas	yes	yes	yes	be quick								yes	fruit	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Blackberries		Tas	yes	yes	yes	be quick	frozen	frozen	frozen	frozen	frozen	frozen	frozen	yes	fruit	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Blackcurrants		Tas	yes	yes										yes	fruit	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Blueberries		Tas	yes	yes	yes	be quick	frozen	frozen	frozen	frozen	frozen	frozen	frozen	yes	fruit	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Boysenberries		Tas	yes											yes	fruit	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Bramble berries		Tas	yes	yes	yes	yes								yes	fruit	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Cherries		Tas	yes	be quick										yes	fruit	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Cumquats		Tas						yes	yes	be quick					fruit	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Feijoa		Tas	yes			yes	yes	yes	yes	be quick				yes	fruit	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Figs		Tas			yes	yes	be quick								fruit	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Gooseberries		Tas	yes	be quick										yes	fruit	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Grapefruit		Tas						yes	yes	be quick					fruit	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Greengages		Tas	yes	be quick											fruit	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Lemons		Tas	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	fruit	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Limes		Tas	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	fruit	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Medlars		Tas				yes	be quick								fruit	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Citron melons		Tas			yes										fruit	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Crocodile melons		Tas			yes	yes	be quick								fruit	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Nectarines		Tas	yes	yes	be quick									yes	fruit	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Olives		Tas						yes	be quick						fruit	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Peaches		Tas	yes	yes	be quick									yes	fruit	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Pears		Tas								yes	yes	yes			fruit	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Pears	Beurre bosc	Tas			yes	yes	yes	yes	yes						fruit	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Pears	Comice	Tas				yes	yes								fruit	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Pears	Packham	Tas				yes	yes	yes	yes						fruit	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Pears	Williams	Tas		yes											fruit	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Pepinos		Tas					yes	be quick							fruit	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Plums		Tas	yes	yes	yes	be quick									fruit	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Quinces		Tas	yes	yes	yes	yes	be quick							yes	fruit	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Raspberries		Tas	yes	yes	yes	yes	be quick	frozen	frozen	frozen	frozen	frozen	yes	yes	fruit	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Rockmelons		Tas		yes	yes	yes									fruit	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Strawberries		Tas	yes	yes	yes	yes	be quick	frozen	frozen	frozen	frozen	be quick	yes	yes	fruit	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Tayberries		Tas	be quick											yes	fruit	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Watermelons		Tas		yes	yes	yes	be quick								fruit	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Asian greens		Tas	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Autumn/Winter micro greens		Tas			yes	yes	yes	yes	yes	be quick					vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Asparagus		Tas	yes	yes	be quick					yes			yes	yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Asparagus	green	Tas									yes	yes			vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Asparagus	purple	Tas									yes	yes			vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Bean shoots		Tas	yes	yes	yes	yes	be quick	yes	yes	yes	yes	yes	yes	yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Beans (broad)		Tas	yes	yes		yes		yes	yes	yes	yes	yes	yes	yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Beans (bush)		Tas	yes	yes	yes	yes								yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Beans (butter)		Tas		yes	yes	yes									vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Beans (green)		Tas	yes	frozen	frozen	frozen	frozen and be quick	frozen	frozen	frozen	frozen	frozen	frozen	yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Beans (purple)		Tas		yes	yes	yes									vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Beans (runner)		Tas		yes											vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Beetroots		Tas	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Black winter truffles		Tas	yes	yes	yes	yes	yes	yes	yes	be quick	yes	yes	yes	yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Broccoli		Tas	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Brussels sprouts		Tas	frozen	frozen	yes	yes	yes	yes	yes	yes	be quick	frozen	frozen	frozen	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Cabbages		Tas	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Capsicums		Tas	yes	yes	yes	yes	yes	be quick				yes	yes	yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Carrots		Tas								yes	yes	yes	yes		vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Carrots	Baby	Tas						yes	yes						vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Carrots	Bunched	Tas	yes	yes	yes	yes	yes	yes	yes						vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Carrots	Chantenay	Tas	yes	yes	yes	yes		yes	yes					yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Cauliflowers		Tas	yes	yes	yes	yes	yes	yes	yes		yes	yes	yes	yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Cauliflowers (baby)		Tas								yes					vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Celeriac		Tas		yes	yes	yes	yes	yes	yes	yes	yes	be quick			vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Celery		Tas	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Chicory		Tas			yes	yes	yes	yes	yes	yes	yes	be quick			vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Chillies		Tas	yes	yes	yes	yes	be quick				yes	yes	yes	yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Chives		Tas	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Corn		Tas					frozen							yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Corn (baby)		Tas	frozen	frozen	frozen	frozen		frozen	frozen	frozen	frozen	frozen	frozen		vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Corn (fresh)		Tas	frozen	frozen	frozen	frozen	be quick								vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Cucumbers		Tas	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Edible flowers		Tas	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Eggplants		Tas	yes	yes	yes	yes	be quick					yes	yes	yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Fennel		Tas	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Garlic		Tas	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Garlic chives		Tas	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Artichokes	Globe	Tas							yes	yes	yes	be quick			vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Jerusalem artichokes		Tas			yes	yes	yes	yes	yes	be quick					vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Kales (baby)		Tas	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Kales (curly)		Tas	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Kales (flat)		Tas	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Kales (purple)		Tas	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Leeks		Tas	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Lettuces (head)		Tas	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Lettuces (mizuna)		Tas	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Lettuces (salad mix)		Tas	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Maschua		Tas					yes	yes	yes	be quick					vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Micro greens mix		Tas	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Mushrooms (lions mane)		Tas	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Mushrooms (nameko)		Tas		yes	yes		yes	yes	yes	yes	yes	yes	yes		vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Mushrooms (nicola)		Tas									yes				vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Mushrooms (oyster)		Tas	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Mushrooms (pink oyster)		Tas	yes	yes	yes	yes						yes	yes	yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Mushrooms (shimeji)		Tas	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Mushrooms (shitake)		Tas	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Mushrooms (woodear)		Tas	yes	yes	yes	yes	yes	yes	yes		yes	yes	yes	yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
NZ Yams/Oca		Tas						yes	be quick	be quick	yes	be quick	be quick		vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Onions		Tas										yes	yes		vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Onions (ailsa craig)		Tas				yes	yes								vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Onions (brown)		Tas	yes			yes	yes	yes	yes	yes	yes			yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Onions (green)		Tas		yes	yes										vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Spring onions		Tas											yes		vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Onions (red)		Tas	yes	yes	yes	yes					yes				vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Onions (white)		Tas												yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Parsnips		Tas	yes	yes	yes	yes	yes	yes	yes	yes	yes	be quick			vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Peas (bush)		Tas	yes	yes										yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Peas (green)		Tas	frozen	frozen	frozen and be quick	frozen	frozen	frozen	frozen	frozen	frozen	frozen	frozen	yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Peas (sugar snap)		Tas	yes	yes	be quick									yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Peas (tendrils)		Tas	yes	yes	be quick									yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Potatoes		Tas	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Pumpkins		Tas												yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Pumpkins (QLD blue)		Tas			yes	yes	yes	yes	yes						vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Pumpkins (butternut)		Tas			yes	yes	yes	yes	yes	yes	yes	be quick			vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Pumpkins (golden nuggets)		Tas	yes	yes											vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Pumpkins (grey)		Tas			yes	yes		yes	yes	yes	yes	be quick			vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Pumpkins (jarrahdale)		Tas			yes	yes	yes	yes	yes	yes					vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Radishes		Tas	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Rainbow chard		Tas	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes			vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Rhubarbs		Tas	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Ricoto chillies		Tas	yes	yes	yes	yes	be quick			yes	yes	yes	yes	yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Rocket		Tas	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Shallots		Tas	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Silverbeet		Tas	yes	yes	yes	yes	yes	yes	yes	yes	yes	be quick		yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Peas (snow)		Tas	yes	yes		yes		yes	yes	yes	yes	yes	yes	yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Spinach (baby)		Tas	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Spring/Summer micro greens		Tas	yes	be quick							yes	yes	yes	yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Sprouts (alfalfa)		Tas	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Sprouts (fenugreek)		Tas	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Sprouts (lentil)		Tas	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Sprouts (sunflower)		Tas	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Sprouts (wheatgrass)		Tas	yes	yes			yes	yes	yes	yes	yes	yes	yes	yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Squash		Tas	yes	yes	yes	yes	be quick						yes	yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Swedes		Tas	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Sweet corn		Tas	frozen	frozen	frozen	frozen		frozen	frozen		frozen	frozen	frozen		vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Tamarillo		Tas							yes						vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Tomatillos		Tas	yes	yes	yes	yes									vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Tomatoes (cherry)		Tas	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Tomatoes (field)		Tas			yes		yes								vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Tomatoes (heirloom)		Tas	yes	yes	yes										vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Tomatoes (heritage)		Tas	yes	yes	yes	yes	yes					yes	yes	yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Tomatoes (large)		Tas	yes	yes	yes		yes	yes	yes	yes	yes	yes		yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Tomatoes (medium)		Tas	yes	yes											vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Tomatoes (roma)		Tas	yes	yes	yes										vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Tomatoes (snacking)		Tas	yes	yes	yes									yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Tomatoes (truss)		Tas	yes	yes	yes									yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Turnips		Tas	yes	yes	yes		yes	yes	yes	yes	yes	yes	yes	yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Wasabi		Tas	yes	yes	yes	yes	yes	yes	yes	yes		yes	yes	yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Wasabi flowers		Tas						yes	yes	yes	be quick				vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Watercress		Tas	yes	yes	yes										vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Wombok		Tas	yes	yes	yes										vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Yams		Tas					yes	yes							vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
Zucchini		Tas	yes	yes	yes	be quick						yes	yes	yes	vegetable	https://www.eatwelltas.org.au/whats-in-season/whats-in-season-in-spring/
